Institution: Title,Institution: Origin,Institution: Type,Co-Appearing Person: Description,Co-Appearing Person: Origin,Co-Appearing Person: Gender,Co-Appearing Person: Name(s),Co-Appearing Person: Deme,Co-Appearing Person: Athenian Citizen,Co-Appearing Person: Roman Citizen,Co-Appearing Person: Family,Co-Appearing Person: Extended Family,Inscription: IE,Inscription: Title,Inscription: Object Type,Inscription: Type,Inscription: Suspected Ancient Location,Inscription: Date (Avg.),Inscription: Date Span,Inscription: Letter Height (m),Institution: Total Appearances,Institution: Total Offices,Institution: Total Office Appearances,Institution: Total Officers,Institution: Total Officer Appearances,Institution: Total People Co-Appearances,Institution: Total Institutional Co-Appearances,Institution: Total Honors Co-Appearances,Institution: Total People Co-Appearances with Officers,Institution: Total Institutional Co-Appearances with Officers,Co-Appearing Person: Total Appearances,Co-Appearing Person: Total Sponsors,Co-Appearing Person: Total Honorands,Co-Appearing Person: Total Officers,Co-Appearing Person: Total Institutional Affililiations,Co-Appearing Person: Total Honors,Co-Appearing Person: Total Athenian Honors,Co-Appearing Person: Total Roman Honors,Co-Appearing Person: Total Eleusinian Honors,Co-Appearing Person: RCA,Co-Appearing Person: PA,Co-Appearing Person: PAA,Co-Appearing Person: LGPN,Co-Appearing Person: Uncertain,Inscription: Character Count,Inscription: Diplomatic Character Count,Inscription: Word Count,Inscription: Diplomatic Word Count,Inscription: Total Institutions,Inscription: Total Honors,Inscription: Total People,Inscription: Total Sponsors,Inscription: Total Honorands,Inscription: Total Athenians,Inscription: Total Romans,Institution: ID,Co-Appearing Person: ID,Inscription: ID,Institution: Notes,Co-Appearing Person: Notes,Inscription: Notes
Eumolpidai,Eleusis,Genos,Dryantianos,Athens,Male,Dryantianos,,True,False,,,638,Decree of the Athenians Concerning the Transport of the Sacred Objects,Base,Decree,South Wall,220.0,10,0.0180,24,3,35,23,28,45,44,53,94,46,1,0,0,,1,2,0,0,1,,,,,False,1749,1355,465,326,5,6,3,3,0,3,0,1015,2491,638,,,
Eumolpidai,Eleusis,Genos,Dryantianos,Athens,Male,Dryantianos,,True,False,,,638,Decree of the Athenians Concerning the Transport of the Sacred Objects,Base,Decree,South Wall,220.0,10,0.0180,24,3,35,23,28,45,44,53,94,46,1,0,0,,1,2,0,0,1,,,,,False,1749,1355,465,326,5,6,3,3,0,3,0,1015,2491,638,,,
Eumolpidai,Eleusis,Genos,[?] Proconsul,Rome,Male,,,False,True,,,661,Statue Base for an Unknown Proconsul,Base,Dedication,Before the Telestrion,250.0,100,0.0180,24,3,35,23,28,45,44,53,94,46,1,0,0,,0,1,0,1,0,,,,,True,199,119,56,30,1,1,1,0,1,0,1,1015,2534,661,,,
Eumolpidai,Eleusis,Genos,[?] Exegete of Eumolpidai?,Athens,Male,,,True,False,,,663,Statue Base for an Unknown Exegete of the Eumolpidai(?),Base,Dedication,,250.0,100,0.0475,24,3,35,23,28,45,44,53,94,46,1,0,0,,1,1,0,0,1,,,,,True,36,8,10,4,1,1,1,0,1,1,0,1015,2536,663,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Semon,Athens,Male,Semon Semon,,True,False,Hagnous/Acharnai Daduchs,,300,Honorary Decree for Themistokles Theophrastou Hagnousios,Base,Decree,,-25.0,10,0.0095,7,18,64,72,100,67,17,42,391,197,1,0,0,,1,1,0,0,1,,,,,False,3533,3223,781,638,3,18,47,2,1,47,0,1016,2102,300,,,
Kerykes,Eleusis,Genos,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,7,18,64,72,100,67,17,42,391,197,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1016,2329,492,,Father of Aelia Kephisodora,
Kerykes,Eleusis,Genos,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,7,18,64,72,100,67,17,42,391,197,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1016,2329,492,,Father of Aelia Kephisodora,
Kerykes,Eleusis,Genos,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,7,18,64,72,100,67,17,42,391,197,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1016,2329,492,,Father of Aelia Kephisodora,
Kerykes,Eleusis,Genos,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,7,18,64,72,100,67,17,42,391,197,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1016,2329,492,,Father of Aelia Kephisodora,
Kerykes,Eleusis,Genos,Kl. Lysiades,Athens,Male,Claudius Lysiades,,True,True,Leonid,Claudii of Melite,492,"Statue Base for Iul. Theodotos Meliteus, Son of Sophist Iul. Theodotos, Archon of the Kerykex",Altar,Dedication,Before the Telestrion,170.0,10,0.0290,7,18,64,72,100,67,17,42,391,197,2,0,0,,1,2,0,0,2,159,,,,False,255,244,51,47,4,6,5,3,1,5,0,1016,2329,492,,Father of Aelia Kephisodora,
Kerykes,Eleusis,Genos,Kl. Philippos,Athens,Male,Claudius Phillipos Demostratou,,True,True,Demostratid-Leonid,Claudii of Melite,520,"Statue Base for Kl. Themistokleia, Daughter of the Daduch Kl. Philippos, Hearth-Initiate",Base,Dedication,,187.5,25,0.0300,7,18,64,72,100,67,17,42,391,197,3,0,0,,1,3,0,0,3,,,,,False,120,93,28,19,2,3,3,0,1,3,0,1016,2389,520,,Daduch,
Kerykes,Eleusis,Genos,Kl. Philippos,Athens,Male,Claudius Phillipos Demostratou,,True,True,Demostratid-Leonid,Claudii of Melite,520,"Statue Base for Kl. Themistokleia, Daughter of the Daduch Kl. Philippos, Hearth-Initiate",Base,Dedication,,187.5,25,0.0300,7,18,64,72,100,67,17,42,391,197,3,0,0,,1,3,0,0,3,,,,,False,120,93,28,19,2,3,3,0,1,3,0,1016,2389,520,,Daduch,
Kerykes,Eleusis,Genos,Kl. Philippos,Athens,Male,Claudius Phillipos Demostratou,,True,True,Demostratid-Leonid,Claudii of Melite,520,"Statue Base for Kl. Themistokleia, Daughter of the Daduch Kl. Philippos, Hearth-Initiate",Base,Dedication,,187.5,25,0.0300,7,18,64,72,100,67,17,42,391,197,3,0,0,,1,3,0,0,3,,,,,False,120,93,28,19,2,3,3,0,1,3,0,1016,2389,520,,Daduch,
Kerykes,Eleusis,Genos,Kl. Philippos,Athens,Male,Claudius Phillipos Demostratou,,True,True,Demostratid-Leonid,Claudii of Melite,520,"Statue Base for Kl. Themistokleia, Daughter of the Daduch Kl. Philippos, Hearth-Initiate",Base,Dedication,,187.5,25,0.0300,7,18,64,72,100,67,17,42,391,197,3,0,0,,1,3,0,0,3,,,,,False,120,93,28,19,2,3,3,0,1,3,0,1016,2389,520,,Daduch,
Kerykes,Eleusis,Genos,Kl. Philippos,Athens,Male,Claudius Phillipos Demostratou,,True,True,Demostratid-Leonid,Claudii of Melite,520,"Statue Base for Kl. Themistokleia, Daughter of the Daduch Kl. Philippos, Hearth-Initiate",Base,Dedication,,187.5,25,0.0300,7,18,64,72,100,67,17,42,391,197,3,0,0,,1,3,0,0,3,,,,,False,120,93,28,19,2,3,3,0,1,3,0,1016,2389,520,,Daduch,
Kerykes,Eleusis,Genos,Kl. Philippos,Athens,Male,Claudius Phillipos Demostratou,,True,True,Demostratid-Leonid,Claudii of Melite,520,"Statue Base for Kl. Themistokleia, Daughter of the Daduch Kl. Philippos, Hearth-Initiate",Base,Dedication,,187.5,25,0.0300,7,18,64,72,100,67,17,42,391,197,3,0,0,,1,3,0,0,3,,,,,False,120,93,28,19,2,3,3,0,1,3,0,1016,2389,520,,Daduch,
Kerykes,Eleusis,Genos,"Poll[io]n[a?], Hearth-Initiate",Athens,Female,Pollonia,,True,True,,,551,Large Monument in Honor of an Unknown Hearth-Initiate,Base,Dedication,,150.5,99,0.0430,7,18,64,72,100,67,17,42,391,197,1,1,0,,0,1,0,0,1,,,,,False,86,45,37,20,2,1,1,1,1,1,0,1016,2431,551,,,
Kerykes,Eleusis,Genos,P. Ail. Dionysios,Athens,Male,Publius Aelius Dionysios,,True,True,Dionysiads,Aelii of Pallene,621,"P. Ael. Herennia, Daughter of P. Ael. Apollonios, Hearth Initiate",Base,Dedication,,200.0,50,0.0160,7,18,64,72,100,67,17,42,391,197,1,0,0,,0,0,0,0,0,55,,,,False,377,335,81,66,2,8,6,2,1,6,0,1016,2457,621,,"Supposed ally of Herodes, involved in litigration in front of Marcus Aurelius about his tenure. He was the one candidate to intervene in the Claudii's tenure.",
Kerykes,Eleusis,Genos,P. Ail. Dionysios,Athens,Male,Publius Aelius Dionysios,,True,True,Dionysiads,Aelii of Pallene,621,"P. Ael. Herennia, Daughter of P. Ael. Apollonios, Hearth Initiate",Base,Dedication,,200.0,50,0.0160,7,18,64,72,100,67,17,42,391,197,1,0,0,,0,0,0,0,0,55,,,,False,377,335,81,66,2,8,6,2,1,6,0,1016,2457,621,,"Supposed ally of Herodes, involved in litigration in front of Marcus Aurelius about his tenure. He was the one candidate to intervene in the Claudii's tenure.",
Kerykes,Eleusis,Genos,P. Ail. Dionysios,Athens,Male,Publius Aelius Dionysios,,True,True,Dionysiads,Aelii of Pallene,621,"P. Ael. Herennia, Daughter of P. Ael. Apollonios, Hearth Initiate",Base,Dedication,,200.0,50,0.0160,7,18,64,72,100,67,17,42,391,197,1,0,0,,0,0,0,0,0,55,,,,False,377,335,81,66,2,8,6,2,1,6,0,1016,2457,621,,"Supposed ally of Herodes, involved in litigration in front of Marcus Aurelius about his tenure. He was the one candidate to intervene in the Claudii's tenure.",
Kerykes,Eleusis,Genos,P. Ail. Dionysios,Athens,Male,Publius Aelius Dionysios,,True,True,Dionysiads,Aelii of Pallene,621,"P. Ael. Herennia, Daughter of P. Ael. Apollonios, Hearth Initiate",Base,Dedication,,200.0,50,0.0160,7,18,64,72,100,67,17,42,391,197,1,0,0,,0,0,0,0,0,55,,,,False,377,335,81,66,2,8,6,2,1,6,0,1016,2457,621,,"Supposed ally of Herodes, involved in litigration in front of Marcus Aurelius about his tenure. He was the one candidate to intervene in the Claudii's tenure.",
